term,subculture,similarity,specificity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score,cooccurrence_count,frequency
tax,furry,0.006776970360486252,246930920.3741891,0.001108523980896509,5.135550947455529e-05,0.0,0.5,0.0005459670050868125,0.0023362152453419178,0.030792574080685472,0.00036330493418655407,0.0,0.09747119451329675,,
screen,furry,0.011158048401879126,642890612.873012,0.0013837793715507632,0.00013213404022002065,0.0,0.5,0.001510691546768855,0.005372886249451074,0.03897913443611409,0.0009863281378826535,0.0,0.09745673983763069,,
shop,furry,0.010179915512474534,1753583726.1039026,0.0016780408885130641,0.00033619163054461203,0.0,0.5,0.004216807661388924,0.0046949097890098225,0.0477309690983379,0.002560169757546798,0.0,0.09741454353018218,,
train,furry,0.006800115861417469,797424415.6190901,0.0012872482563546317,0.00014617803997449914,0.0,0.5,0.001887200961370536,0.002352258162379539,0.03610813598318061,0.0010946457519689138,0.0,0.09739312675630521,,
shopping,furry,0.011630958539814263,630136052.7274762,0.0014117883997942003,0.0001089990590257368,0.0,0.5,0.0014796160675626111,0.005700676005727665,0.03981217025665437,0.000807894215303282,0.0,0.09737178114253207,,
joe,furry,0.008352297114351346,114557891.44945718,0.0011947184309075624,2.0676838679887908e-05,0.0,0.5,0.0002234505669752352,0.0034281266493986773,0.03335614264746717,0.00012668855125358522,0.0,0.09725496698387154,,
cooking,furry,0.006894480485215955,755078972.0865921,0.0013594381922439665,0.00015049788015050747,0.0,0.5,0.0017840296301009186,0.002417665423833258,0.03825518663969217,0.0011279635239198837,0.0,0.09717592795660593,,
players,furry,0.00680705315194511,479013011.85971045,0.0012857477726987332,8.52210151907644e-05,0.0,0.5,0.0011114167051005206,0.0023570666293352355,0.03606350906422309,0.0006245005225611988,0.0,0.09712561755963839,,
player,furry,0.005582826356400872,233681141.1208779,0.0011713775740380317,3.484642969182918e-05,0.0,0.5,0.0005136849636071058,0.001508514291906266,0.032661946130350276,0.00023597481711970064,0.0,0.09712181322775226,,
winter,furry,0.015752029749209084,1917889875.2988825,0.00210517856922548,0.0004994607006207926,0.0,0.5,0.004617126626880947,0.008557127620878449,0.06043476536157721,0.0038194204292861474,0.0,0.09711837303967177,,
woke,furry,0.017062509380378277,564817485.0692424,0.001696213412790056,0.00013086136896595332,0.0,0.5,0.0013204725323968326,0.009465464669396751,0.04827145067237892,0.0009765123648716362,0.0,0.0971008972308689,,
tree,furry,0.01496608604487769,764659061.7047405,0.0017003814229453293,0.0001973304886092709,0.0,0.5,0.001807370762396016,0.008012363881165083,0.048395414336149786,0.0014891709077402655,0.0,0.09709608002797405,,
google,furry,0.004690095941999907,293437892.6354717,0.0011660425210392818,4.339914291142848e-05,0.0,0.5,0.0006592775726767667,0.0008897331293055014,0.03250327264072355,0.0003019396067883697,0.0,0.09709047312155593,,
image,furry,0.014364240472415099,1394502961.244195,0.0018647677434693115,0.00031687590926098133,0.0,0.5,0.00334193571641905,0.007595204683912442,0.05328454123527312,0.0024111927652102037,0.0,0.09708201191364592,,
king,furry,0.008079800852423753,1060165991.1943733,0.001549166014512011,0.0002186763033866096,0.0,0.5,0.0025273500747261496,0.0032392504208755774,0.043898012614542424,0.0016538054682522201,0.0,0.09701500768368539,,
dying,furry,0.012690717809851506,407607678.5050731,0.001510987041489707,7.497822027354269e-05,0.0,0.5,0.0009374432456822723,0.006435230427322684,0.04276250545440121,0.0005455005847653777,0.0,0.09701289781398609,,
view,furry,0.009538936345977654,1237197632.9259055,0.0016593682030174393,0.0002558887465366452,0.0,0.5,0.002958673698489141,0.004250625795264689,0.04717561188464437,0.0019408150899269203,0.0,0.09699697119300484,,
wild,furry,0.013874925996939706,1524690768.8776164,0.0019299554222977874,0.00035552221101539417,0.0,0.5,0.0036591280353117507,0.007256044535307876,0.05522333293664961,0.002709261354819852,0.0,0.09697521433239854,,
mad,furry,0.00978658107261753,979620367.2377522,0.0016066845546547836,0.00020221336261981644,0.0,0.5,0.002331107018606804,0.0044222765975564385,0.045608711174580506,0.0015268312090755344,0.0,0.09695039957816566,,
shot,furry,0.018047046617042123,740102663.5841538,0.0018492627456916945,0.00017983288736743883,0.0,0.5,0.0017475410363631946,0.01014788019607665,0.052823396406045456,0.0013542165890360345,0.0,0.09692790474333861,,
putin,furry,0.01616567427026635,128644254.18903172,0.001595847728251073,3.053840572025978e-05,0.0,0.5,0.00025777087809615427,0.008843838405583818,0.045286405648776236,0.0002027481803933644,0.0,0.09690017641667752,,
fighting,furry,0.004986801429656454,739746959.9411646,0.0013876139408936148,0.0001507411098707874,0.0,0.5,0.0017466743925091401,0.0010953895779270495,0.039093181006783294,0.0011298394897014403,0.0,0.09688678508693793,,
sale,furry,0.018684728137267934,2401662884.0359573,0.0024504565304883275,0.0006141231728007888,0.0,0.5,0.005795801383361128,0.010589878481437099,0.07070391526835655,0.004703781411121737,0.0,0.09685319587483257,,
road,furry,0.005316272686847915,217491549.506678,0.0012585723464863508,3.945655711168636e-05,0.0,0.5,0.00047424030131973204,0.0013237570719428857,0.03525526597643699,0.00027153149694613944,0.0,0.09683576789764822,,
wicked,furry,0.010588937941135631,279637287.2476301,0.0014683066174997074,5.9438791328079e-05,0.0,0.5,0.000625653486791409,0.0049784168476402066,0.041493117537387436,0.00042564912527650646,0.0,0.0968289937520847,,
sleep,furry,0.04494503080679597,905411035.8667723,0.002872092437795783,0.00020427504580111176,0.0,0.5,0.0021503018393129233,0.028791768272547306,0.08324407949541832,0.0015427324200627012,0.0,0.09681010076421852,,
bed,furry,0.02323680724576129,1834304658.78667,0.0024249483083380544,0.000412802171470196,0.0,0.5,0.004413477843384182,0.013745076016511834,0.0699452576460788,0.003151046370476872,0.0,0.09673769279916496,,
update,furry,0.00577515897392425,1275617942.5450103,0.0016630360519540798,0.00026178777777493547,0.0,0.5,0.003052281750749873,0.0016418264304391764,0.047284699908762745,0.001986312740191985,0.0,0.09662483850888759,,
dad,furry,0.014860713605017657,1300660079.8702385,0.001999311111281536,0.0002739853558744645,0.0,0.5,0.0031132949420203237,0.007939326736030488,0.057286088301796975,0.00208038939787282,0.0,0.09660504651809715,,
evil,furry,0.010336363928226514,913547660.0252626,0.0017228886777838058,0.00018829801894456168,0.0,0.5,0.0021701260819336843,0.004803349392975839,0.04906481812051252,0.0014195058849196954,0.0,0.09660292228451178,,
voters,furry,0.0061213738573956695,51513670.748174585,0.0013284281966887326,1.1920514012564221e-05,0.0,0.5,6.984829867888024e-05,0.001881799489100884,0.03733289698123686,5.9153360943808094e-05,0.0,0.09657773822521318,,
fair,furry,0.020122242098845392,616667798.9878216,0.001997477186813216,0.0001364300433184472,0.0,0.5,0.0014468017302389088,0.011586267252392776,0.05723154428973779,0.0010194620608293807,0.0,0.09655901152014026,,
apple,furry,0.006421189053948994,425152305.18679875,0.0014486336095668171,7.320599545449543e-05,0.0,0.5,0.000980189343972468,0.0020896113804579506,0.04090800904438891,0.0005318318887115746,0.0,0.0965516366436022,,
tired,furry,0.01285472065986861,764003604.480176,0.0017914107647365,0.00016363685289992814,0.0,0.5,0.00180577379259697,0.006548906261108987,0.05110278075290571,0.0012293009067625314,0.0,0.09654053784908581,,
pain,furry,0.008419191411244356,562038354.2597133,0.00158284353656662,0.00012797666780624232,0.0,0.5,0.0013137013995080846,0.0034744933129906112,0.0448996390178111,0.0009542634363303122,0.0,0.09653251623415168,,
amazon,furry,0.011850316180841902,213692697.7222182,0.001601182781249823,4.675831719259889e-05,0.0,0.5,0.00046498469875182197,0.005852720087514128,0.045445079138402955,0.0003278480196192853,0.0,0.09650835904394202,,
coffee,furry,0.02438280137288031,716608595.4779426,0.002196374631422862,0.0001510744636249667,0.0,0.5,0.0016902995935714421,0.014539402687669534,0.06314709032488398,0.0011324105580530958,0.0,0.0964873639288896,,
mother,furry,0.012798528587269827,326248135.08909816,0.0016780408885130641,7.184179703217876e-05,0.0,0.5,0.0007392171390346367,0.0065099576653731145,0.0477309690983379,0.0005213101911304805,0.0,0.09648156771556174,,
hands,furry,0.007465378242458556,1715944542.4733539,0.001954129881198373,0.0004316950697891514,0.0,0.5,0.004125102760952941,0.00281337366033351,0.0559423221865207,0.0032967622423694916,0.0,0.09647698494318091,,
youtube,furry,0.019687121927212517,1049853591.0045586,0.0021510266809334874,0.00023822219054025183,0.0,0.5,0.0025022247255170496,0.0112846709795082,0.061798365663056846,0.0018045576683871332,0.0,0.09646444844282073,,
followers,furry,0.02942616202102485,1118273550.7648103,0.0025089753930683657,0.0002374422957541246,0.0,0.5,0.0026689245577779025,0.018035123808998063,0.07244436510769964,0.0017985425484819454,0.0,0.09644425260925582,,
message,furry,0.009530729443656025,1102007170.359734,0.0018629338190009914,0.00030874887571221034,0.0,0.5,0.0026292928056617206,0.004244937318118611,0.053229997223213935,0.0023485111289960514,0.0,0.09642672721877776,,
album,furry,0.019044581307038875,353693182.42563057,0.0019347903140779043,9.280626029650496e-05,0.0,0.5,0.0008060848309102609,0.010839304690250483,0.05536713078662382,0.0006830034894137364,0.0,0.09642115046341068,,
celebrate,furry,0.012981607111296381,1444457025.0144873,0.0020371566434914186,0.0002976216411839845,0.0,0.5,0.0034636448504266584,0.006636855483703186,0.058411678368836525,0.002262689745020925,0.0,0.0964127618920124,,
weather,furry,0.010548141826663093,480633413.8123774,0.0017085507228496652,0.00010491622883967603,0.0,0.5,0.0011153646865762663,0.0049501397028989804,0.04863838311714071,0.0007764044380172608,0.0,0.09629585669054033,,
voice,furry,0.011248242172349135,541709380.3690484,0.001768570069085602,0.00011991966472334694,0.0,0.5,0.0012641714589836555,0.005435402553646029,0.050423459875441314,0.0008921219263700482,0.0,0.09624882916889202,,
feed,furry,0.020222247180711868,1561551624.2273118,0.002410276912591492,0.0003374682905959017,0.0,0.5,0.00374893660031701,0.011655584103062467,0.0695089055496053,0.0025700162950840003,0.0,0.09618973845433325,,
goal,furry,0.007782616637575153,531579214.34661394,0.0016735394375453688,0.000120728830934358,0.0,0.5,0.0012394901089414789,0.0030332621505039384,0.04759708834146535,0.0008983628089468217,0.0,0.09616776921245407,,
green,furry,0.009112453690783971,1142251501.5479817,0.0019171179510195453,0.00026367295794084433,0.0,0.5,0.002727344942524106,0.003955016472503027,0.05484152485223531,0.0020008526306266082,0.0,0.0961547821318134,,
democracy,furry,0.005682760674091525,138279932.09633556,0.0014846452173083791,3.2764323223525324e-05,0.0,0.5,0.0002812474468707578,0.0015777820935704784,0.04197905509936928,0.00021991608678197582,0.0,0.09614999031516828,,
climate,furry,0.006169431651857185,135869226.16835767,0.001510987041489707,3.2495842433446915e-05,0.0,0.5,0.00027537395212986175,0.00191510994592998,0.04276250545440121,0.00021784536625237645,0.0,0.09612055207843845,,
fear,furry,0.004077981197574294,713261359.7379066,0.0016310257339615802,0.0001647709808552987,0.0,0.5,0.0016821443178542865,0.00046545602718066,0.046332658971002416,0.001238048132363635,0.0,0.09608249340363861,,
photography,furry,0.017970148894321625,652405531.0400344,0.002097842871352199,0.0001401231021555548,0.0,0.5,0.0015338738939666072,0.010094579825103773,0.06021658931334047,0.0010479456359439494,0.0,0.09606128923021083,,
nature,furry,0.005144862886303413,584999804.6410449,0.0016376945502100176,0.00013702137395423656,0.0,0.5,0.0013696451612472947,0.0012049472342235516,0.04653100083303582,0.001024022835873854,0.0,0.09605757674304788,,
football,furry,0.016494074470372728,281764845.23366606,0.0019429596139822402,6.991971625251408e-05,0.0,0.5,0.0006308371139177651,0.009071463514286431,0.05561009956761474,0.0005064856961309027,0.0,0.09605249841719776,,
accounts,furry,0.01282080497214363,1217887310.988922,0.0020790034654503634,0.00023584670543204492,0.0,0.5,0.0029116256230579673,0.006525398169144908,0.05965627355309611,0.0017862361870629568,0.0,0.09604206654143946,,
saturday,furry,0.023500051009655742,891556138.4003141,0.002379433637442469,0.000194850395648829,0.0,0.5,0.002116545475062741,0.013927539030701071,0.06859157443770082,0.0014700426140288158,0.0,0.09602079315935484,,
canada,furry,0.007711841808857447,329588224.19636315,0.0016610354070795486,7.186542192759822e-05,0.0,0.5,0.000747355002545057,0.0029842057611501613,0.04722519735015272,0.0005214924036304528,0.0,0.09600495523057388,,
walk,furry,0.007019577858589693,859330197.6352681,0.0018315903826333355,0.00017613184311081033,0.0,0.5,0.002038029513656078,0.0025043745768830563,0.05229779047165695,0.0013256714245163744,0.0,0.09588490089822709,,
eyes,furry,0.01174875447298989,1888178430.9793544,0.002355759339760516,0.000448019824887278,0.0,0.5,0.004544737037620031,0.005782324287565319,0.06788746082748225,0.0034226707124410402,0.0,0.09584321764602086,,
sky,furry,0.015531442621536402,771482697.4181424,0.002128852866907433,0.00016824626003672722,0.0,0.5,0.0018239960122912095,0.008404231340977807,0.06113887897179578,0.0012648520312383803,0.0,0.09582775901423493,,
wife,furry,0.013185397479163152,858566728.0722505,0.002072334649201926,0.00018451551104259656,0.0,0.5,0.002036169380318712,0.006778109370342697,0.05945793169106271,0.0013903324130907294,0.0,0.09582574021578155,,
listening,furry,0.007554477518881598,390283289.9213136,0.0017533985121204068,0.00010400478455689496,0.0,0.5,0.000895233740136607,0.0028751313342769164,0.04997223213931532,0.0007693747120268479,0.0,0.09580543691224405,,
grateful,furry,0.013758684724028605,1096986325.7261517,0.002183370439738409,0.00025030352110464035,0.0,0.5,0.0026170599139564523,0.007175473840242683,0.06276032369391885,0.0018977377399194378,0.0,0.09579813512441568,,
star,furry,0.00739667893720421,1033457822.8248243,0.0019202856387375532,0.0001984559894480355,0.0,0.5,0.002462277730299181,0.002765755885370983,0.054935737236701185,0.0014978515946982806,0.0,0.09578820810386994,,
peace,furry,0.004478852994611816,412606488.4110226,0.0016585346009863847,8.735823391830173e-05,0.0,0.5,0.0009496224515126413,0.0007433136117586223,0.0471508191518902,0.000640984319014805,0.0,0.09574658569663101,,
trust,furry,0.004956704672453865,622087238.5699617,0.0017600673283688442,0.0001453622913380123,0.0,0.5,0.0014600057670792726,0.0010745285138119352,0.05017057400134872,0.0010883541009048927,0.0,0.095708211555579,,
thread,furry,0.006382142622027713,859904199.5719675,0.001909948973552475,0.00023336740346711644,0.0,0.5,0.002039428024074682,0.0020625469989269656,0.05462830735054941,0.0017671139940883527,0.0,0.09569621541812114,,
pie,furry,0.018242982825419526,255361032.9100494,0.0021438577034664174,6.886733732962565e-05,0.0,0.5,0.0005665063089769681,0.010283690103367318,0.061585148161370944,0.0004983689789538326,0.0,0.09562193220590186,,
campaign,furry,0.008494411590352885,263236514.70882863,0.001819753233792359,6.0355803456991226e-05,0.0,0.5,0.0005856942988476167,0.0035266309226530375,0.051945733666547665,0.0004327217945750273,0.0,0.09555974058015647,,
photo,furry,0.018504244577978647,1199301513.7205396,0.0025106425971304753,0.0003104344537608536,0.0,0.5,0.0028663427948024396,0.010464779319533572,0.072493950573208,0.002361511541683113,0.0,0.09548396828499052,,
data,furry,0.009571022657451323,111730588.08114873,0.001837425596850718,2.104785399894906e-05,0.0,0.5,0.00021656206544879363,0.004272865885662606,0.052471339600936175,0.00012955009318271695,0.0,0.09546949585914122,,
movies,furry,0.009480172225255172,423628731.30997056,0.0019384581630145451,9.893224397616546e-05,0.0,0.5,0.0009764772764618433,0.0042098944273698605,0.055476218810742196,0.0007302515631614303,0.0,0.095461720629114,,
blocked,furry,0.020274332270395795,734681571.2684298,0.0024217806206200464,0.0001691208682607068,0.0,0.5,0.001734332972767887,0.011691686012249028,0.06985104526161293,0.001271597650558936,0.0,0.09543341438286938,,
tech,furry,0.0047594895478263845,559007994.9154474,0.0018362585540072417,0.0001076372960633082,0.0,0.5,0.0013063181681213759,0.0009378321471026942,0.05243662977508033,0.0007973913017729491,0.0,0.0953576233036249,,
excited,furry,0.01106852347932585,1362983204.4086008,0.0023597606295095784,0.00036546615962535704,0.0,0.5,0.0032651403164245456,0.005310833546008198,0.06800646594470229,0.0027859563709732157,0.0,0.09534549559345923,,
lovely,furry,0.03679810148092653,1309689604.1614227,0.0032395442130846845,0.00034142722472778266,0.0,0.5,0.003135294665346822,0.023144860405886966,0.0941727160934587,0.0026005504952397117,0.0,0.09533165400841648,,
picture,furry,0.015541873989192356,1489586730.2209163,0.002572662588240943,0.00034366525600858775,0.0,0.5,0.0035735998155312122,0.00841146166908307,0.07433852989011862,0.0026178118319546972,0.0,0.09519703918244551,,
water,furry,0.008870921687388298,981450355.8805822,0.0022312191963209473,0.0002122788366044032,0.0,0.5,0.002335565641512575,0.0037876026021390896,0.0641834265540085,0.0016044635179418235,0.0,0.095018026742708,,
law,furry,0.0051152338964746726,111832059.86572307,0.0018357583927886088,2.4044567482966463e-05,0.0,0.5,0.00021680929344376797,0.0011844103952437617,0.05242175413542782,0.00015266294282410055,0.0,0.09501701374013857,,
sound,furry,0.006535563162291387,505286342.8987557,0.002031488149680247,0.00012801082822591885,0.0,0.5,0.0011754296026890267,0.0021688878816165016,0.05824308778610814,0.0009545269065111892,0.0,0.09497474205079727,,
film,furry,0.01149936307465574,289759860.45786935,0.0021255184587832144,5.335308861372883e-05,0.0,0.5,0.0006503163375458959,0.005609462808988514,0.06103970804077908,0.0003787117278412438,0.0,0.09496218981673987,,
mom,furry,0.017893694327268277,910885195.0861348,0.0025543233435577403,0.00020900786603521266,0.0,0.5,0.0021636391962309123,0.010041586620073166,0.07379308976952677,0.0015792353967516253,0.0,0.09495446570449238,,
truth,furry,0.015444109403387822,240916179.8132387,0.0022723991366550484,4.784415168965204e-05,0.0,0.5,0.0005313125643926591,0.008343697780803423,0.06540818755206475,0.0003362227706923082,0.0,0.09490105411746563,,
dinner,furry,0.018314050038121896,969799164.5489633,0.0026108415612632473,0.0002187560553200968,0.0,0.5,0.0023071784333437055,0.01033294915379216,0.07547403705025985,0.0016544205735858231,0.0,0.09487757949810806,,
plan,furry,0.007241876904096491,489693318.8239988,0.00209617566729009,0.0001133973235291188,0.0,0.5,0.0011374384301304672,0.0026584574440115805,0.06016700384783213,0.0008418168531169652,0.0,0.09482001013112386,,
platform,furry,0.004336416011525229,540302346.9056523,0.002026486537493919,0.00012733190358146763,0.0,0.5,0.0012607433329930027,0.0006445857981097446,0.05809433138958309,0.0009492905423046269,0.0,0.09477672603293293,,
perfect,furry,0.04811049129687854,1141578657.898391,0.003776550641490107,0.0002979155572301227,0.0,0.5,0.002725705612072618,0.030985854292943975,0.1101441945336983,0.002264956640877941,0.0,0.09474483897320579,,
light,furry,0.007873145652992516,900726226.4888675,0.002279234673309697,0.00020741590212255208,0.0,0.5,0.0021388876709882514,0.0030960108241297234,0.06561148796064899,0.0015669570048586154,0.0,0.09472276961296687,,
car,furry,0.007967427538759442,766815388.2492483,0.0022310524759147363,0.00015380757881075546,0.0,0.5,0.0018126244818446775,0.0031613607371000323,0.06417846800745766,0.0011534903445187114,0.0,0.09470725479231785,,
waiting,furry,0.006812897590059153,796892507.9846684,0.002232719679976846,0.00019768241203922286,0.0,0.5,0.0018859050103973542,0.0023611176039101105,0.064228053472966,0.001491885199034759,0.0,0.09468151459512808,,
cold,furry,0.018800208336480315,1215244389.0379639,0.002815574220090276,0.00029990066676402813,0.0,0.5,0.00290518635230354,0.010669921650991206,0.08156313221468524,0.002280267259802151,0.0,0.09459527911159141,,
voted,furry,0.007311959982346781,193842238.508486,0.0021181827609099333,3.982259793760023e-05,0.0,0.5,0.00041662062147341866,0.002707034358093145,0.060821531992542345,0.0002743546719400375,0.0,0.09447581474673944,,
booksky,furry,0.02147559593950958,157214533.1771372,0.002611675163294302,3.3669652326775664e-05,0.0,0.5,0.0003273801080876895,0.012524321842476753,0.07549882978301402,0.0002268986480281521,0.0,0.0944509659816947,,
episode,furry,0.010820686070050357,655369779.4903063,0.002401607451468523,0.00013629310240283098,0.0,0.5,0.0015410960513775633,0.005139049188968726,0.06925106112896189,0.0010184058721716155,0.0,0.09440857194376755,,
phone,furry,0.012818185519505448,773699535.8531727,0.00256499344955524,0.0002101490589970297,0.0,0.5,0.0018293971641855377,0.006523582539339221,0.0741104367487802,0.0015880371128579387,0.0,0.09433038241707446,,
social media,furry,0.014669371140984632,759337035.450101,0.0026135090877626222,0.0001811695045399461,0.0,0.5,0.0017944040654402592,0.007806700905836614,0.0755533737950732,0.0013645255598138603,0.0,0.09431567995940969,,
send,furry,0.01166960322520532,1117713924.680811,0.0026326819344768796,0.00025102769609588424,0.0,0.5,0.0026675610729898613,0.005727461923367387,0.07612360664841922,0.0019033231079487603,0.0,0.09425610161524836,,
watched,furry,0.008098359945790067,303460698.8155565,0.0022550602144091113,6.333042976799897e-05,0.0,0.5,0.0006836973489358843,0.003252114346182447,0.0648924987107779,0.00045566429175812677,0.0,0.09424922282357628,,
energy,furry,0.0037604559031625133,966341662.3551275,0.0023369199338586803,0.00023689643214941367,0.0,0.5,0.0022987545021140817,0.00024536867755998917,0.0673271450672379,0.001794332448488177,0.0,0.09421242480745508,,
hand,furry,0.007337394034304618,1398239400.0750885,0.0026428518792557467,0.0003759466610256748,0.0,0.5,0.0033510392547512185,0.0027246635460162196,0.07642607798802016,0.002866789675299365,0.0,0.0941529970028755,,
weekend,furry,0.02728682359888078,1289470413.3842578,0.003343411026154097,0.000365109634663049,0.0,0.5,0.0030860322027143655,0.016552277145888604,0.0972618905946289,0.002783206589290324,0.0,0.09406966060028586,,
dead,furry,0.004483639494534553,681828806.7086207,0.0023084107443966106,0.00014236674053127597,0.0,0.5,0.0016055613830517385,0.0007466312941621809,0.06647923360704512,0.001065250218682424,0.0,0.09405149616470078,,
woman,furry,0.009951761127224701,752399765.1363082,0.002546654204872037,0.00018175515245279236,0.0,0.5,0.0017775019538092424,0.004536768391024534,0.07356499662818836,0.0013690425055360984,0.0,0.09402177661298071,,
health,furry,0.009115667836308206,343745642.18406254,0.002388936700596492,7.292747065452641e-05,0.0,0.5,0.0007818484341703606,0.003957244303740958,0.06887421159109842,0.0005296837014199252,0.0,0.09399495609864036,,
damn,furry,0.054006154575172285,984082832.8507277,0.004172344885834868,0.00024118113170430727,0.0,0.5,0.0023419794638955688,0.03507233473406705,0.12191578404538064,0.0018273791902267288,0.0,0.0939945124959078,,
fuck,furry,0.12949620283591168,862523627.8342959,0.006823199344588739,0.0002254004887765188,0.0,0.5,0.0020458100543108816,0.0873969996878341,0.20075667420365745,0.0017056673118040467,0.0,0.09386946137162257,,
brain,furry,0.004270150114396967,1148478693.7911098,0.002562159202649654,0.0002608555389659353,0.0,0.5,0.002742517004975224,0.0005986546993095284,0.07402614145741601,0.00197912263158227,0.0,0.09373046811804545,,
covers,furry,0.012714437285355236,238409066.91048217,0.002583332694238443,5.218510057913686e-05,0.0,0.5,0.0005252041816661416,0.006451671185239873,0.07465587686937207,0.0003697033485048686,0.0,0.09369962966430824,,
fight,furry,0.011745453112895834,883397740.7330195,0.0027887322346903153,0.0002215218127163001,0.0,0.5,0.0020966681830061405,0.005780036005006319,0.0807648062200008,0.0016757521206903177,0.0,0.09362879644552467,,
city,furry,0.007105645476414766,794799477.5617938,0.002582999253426021,0.00017347186630424077,0.0,0.5,0.0018808055069537298,0.0025640309073507632,0.07464595977627039,0.0013051557348090653,0.0,0.09362245869356858,,
content,furry,0.00445188530730454,2029648188.4025629,0.002899601304820587,0.00047726252660019314,0.0,0.5,0.004889416936805427,0.0007246214101314969,0.08406223967630609,0.003648211849891507,0.0,0.09359240559372309,,
red,furry,0.008033085280853091,1599830833.2130063,0.002951451351152188,0.00038088237856079613,0.0,0.5,0.0038422008720200825,0.0032068703034047845,0.08560434765361578,0.002904857544606866,0.0,0.09341525034070486,,
series,furry,0.006517930855981483,779454887.6483514,0.0026338489773203564,0.0001704855037314675,0.0,0.5,0.001843419624622819,0.002156666343264303,0.07615831647427508,0.001282122718977792,0.0,0.09339688290873116,,
played,furry,0.008328950822806495,805812896.815849,0.0027175426212382456,0.00018667450253256743,0.0,0.5,0.0019076388337885115,0.0034119445577039153,0.07864750684279424,0.0014069841370379337,0.0,0.09338031480039337,,
add,furry,0.018552719140443576,1287306825.3196015,0.003242711900802692,0.00032348419426923516,0.0,0.5,0.0030807607911449405,0.010498378652136953,0.09426692847792456,0.0024621607001154857,0.0,0.09337975628328597,,
folks,furry,0.005229168163715659,871358147.9535,0.0026701940258743403,0.00020794868095662503,0.0,0.5,0.0020673346653620568,0.0012633820278958774,0.0772392796223571,0.0015710661855159306,0.0,0.09327181282140007,,
heart,furry,0.009267188050869811,1060318170.9472119,0.0029042694761944932,0.0002726602516061889,0.0,0.5,0.0025277208486839333,0.00406226800743863,0.08420107897972946,0.002070169223046246,0.0,0.0932123187786412,,
crazy,furry,0.011324277901715677,762009064.4759625,0.0028737596418578924,0.00016465229969758546,0.0,0.5,0.0018009142532855612,0.005488105448335907,0.08329366496092667,0.0012371327763350652,0.0,0.0931633153658986,,
stupid,furry,0.004412577545629726,772220514.1984123,0.0026585235974395747,0.00018380887481994317,0.0,0.5,0.0018257936446479254,0.0006973758922506077,0.07689218136379865,0.0013848823168928612,0.0,0.09312676755561054,,
reviews,furry,0.012714437285355236,100106321.42151985,0.00273438138226555,2.173814584337015e-05,0.0,0.5,0.00018824045711833548,0.006451671185239873,0.07914832004442858,0.0001348741295625277,0.0,0.09312428529715742,,
black friday,furry,0.04524497482260659,1384407021.5230033,0.004349902118449513,0.00041217594753372,0.0,0.5,0.0033173377560587157,0.028999669452819045,0.12719663612201992,0.0031462164727362974,0.0,0.09308030847511668,,
question,furry,0.01273628589419185,841714514.9732741,0.003008136289263906,0.00020532956347150201,0.0,0.5,0.001995110293077688,0.006466815183202799,0.0872902534808997,0.001550865632827252,0.0,0.0930277353962128,,
sad,furry,0.013741110841699829,512755709.48151875,0.002936113073780782,0.00012160780431340545,0.0,0.5,0.0011936281248864158,0.007163292797496307,0.08514816137093896,0.00090514209554097,0.0,0.09302468893139308,,
happen,furry,0.00774702583057165,643200612.2900248,0.002766224979851839,0.00014881719494243755,0.0,0.5,0.0015114468358832902,0.003008592977615609,0.08009540243563808,0.0011150008484035908,0.0,0.0930227882823561,,
sense,furry,0.01468365129612734,607124221.5500517,0.0030433142949744135,0.00014387989675698263,0.0,0.5,0.0014235495569897667,0.00781659895664656,0.08833650680312588,0.0010769207879628064,0.0,0.09289277927157305,,
president,furry,0.006953313998847159,52371412.276023656,0.002613342367356411,1.1184728593007947e-05,0.0,0.5,7.193811821862621e-05,0.0024584448902626975,0.07554841524852236,5.347844478608183e-05,0.0,0.09284168244352742,,
late,furry,0.007953740126437053,1237208967.2821345,0.003042147252130937,0.00031116977925909717,0.0,0.5,0.002958701313753587,0.0031518735360668657,0.08830179697727004,0.002367182910590759,0.0,0.09282613732308143,,
stayed,furry,0.012988930376240144,142109963.72069672,0.0028892646396355094,4.3198759975272494e-05,0.0,0.5,0.0002905790166578783,0.006641931482372925,0.08375480979015433,0.0003003941067935342,0.0,0.09275402307337047,,
ready,furry,0.008854813616998134,1879510984.67201,0.0033860914501440964,0.0004641398247843521,0.0,0.5,0.004523619488726008,0.0037764375624333817,0.09853127851164267,0.0035469999604079536,0.0,0.09250481167104795,,
glad,furry,0.04680548152094924,971888595.5010178,0.004435929848054356,0.0002641685622107086,0.0,0.5,0.0023122691669607465,0.030081308583143382,0.12975524614225079,0.002004675093812393,0.0,0.09250029428009168,,
die,furry,0.010365274532543604,458871934.77694136,0.002982628067113633,0.00011423549628116316,0.0,0.5,0.0010623445603197361,0.004823388295047774,0.08653159585862193,0.0008482814553870277,0.0,0.09249488793430569,,
app,furry,0.013410573390781185,606229902.9502456,0.003160685460946912,0.00012877821172556372,0.0,0.5,0.0014213706203008555,0.006934186289122473,0.09182732357491373,0.0009604455302098396,0.0,0.09238178109248964,,
