term,subculture,similarity,specificity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score,cooccurrence_count,frequency
winter,weeb,0.015752029749209084,3282461445.851356,0.00210517856922548,0.0012829651757231854,0.0,0.5,0.007761146916919699,0.008557127620878449,0.0619696834684805,0.004724797666097529,0.0,0.09782002959619204,,
word,weeb,0.057169809000283504,526101018.4939041,0.00281457389765301,0.0002606919199895586,0.0,0.5,0.00124392848629887,0.03726516891072155,0.08303383134820447,0.000960054566128697,0.0,0.09777519154057975,,
advice,weeb,0.007227764057984156,221123258.0131112,0.0009566416908383469,6.383423664540859e-05,0.0,0.5,0.0005228302359367339,0.0026486753606590648,0.02786606073207196,0.00023508342862801006,0.0,0.09777403213523601,,
goals,weeb,0.0053990540293014574,441553942.8177961,0.0009581421744942453,0.00014186006343309436,0.0,0.5,0.0010440229317195348,0.0013811355755748325,0.02791061474638865,0.0005224304675637961,0.0,0.09775552106493221,,
hole,weeb,0.007801522262288277,526857788.27182794,0.0010706784486866267,0.00018897088533345434,0.0,0.5,0.0012457178146811348,0.0030463662682207408,0.0312521658201404,0.0006959262923723592,0.0,0.0977548634942484,,
cooking,weeb,0.006894480485215955,1711657865.041814,0.0013594381922439665,0.0005875145371649386,0.0,0.5,0.004047093433155347,0.002417665423833258,0.03982633835308561,0.0021636497751628776,0.0,0.09773034710868822,,
mexico,weeb,0.005996000158612114,78758860.66978078,0.0008952885813527227,1.7799928800284798e-05,0.0,0.5,0.00018621973136651358,0.0017948988057127158,0.026044296591122864,6.555210043396655e-05,0.0,0.09771843713312642,,
songs,weeb,0.011566085659658621,824542038.0798482,0.0012827468053869364,0.00023771917270721697,0.0,0.5,0.0019495710771568011,0.005655710453354383,0.03754913317689924,0.000875452439120633,0.0,0.09770222057552475,,
screen,weeb,0.011158048401879126,1121032791.1333606,0.0013837793715507632,0.0004441459525064964,0.0,0.5,0.0026506024013372566,0.005372886249451074,0.040549103474223025,0.0016356638508340413,0.0,0.09769005903297132,,
mouth,weeb,0.007250989603036981,792927055.3613516,0.0011560392966666255,0.0003111240039668334,0.0,0.5,0.0018748196963098923,0.0026647737589414475,0.03378679419015653,0.0011457816592572749,0.0,0.09768244599890187,,
snow,weeb,0.04459491344673755,528558772.86881125,0.0024012740106561016,0.00024567417773686877,0.0,0.5,0.0012497396719301484,0.02854909027747863,0.070761675626974,0.000904748471397352,0.0,0.09768233103115978,,
photography,weeb,0.017970148894321625,2554483690.264736,0.002097842871352199,0.0012008737322853748,0.0,0.5,0.006039895226211168,0.010094579825103773,0.06175186384293225,0.004422478111599168,0.0,0.09765259916261436,,
london,weeb,0.004570393956819175,425916501.9726946,0.0009933201802047526,0.0001981427163677016,0.0,0.5,0.001007049313657131,0.000806763699384763,0.02895515885981327,0.0007297035504651403,0.0,0.09760933441927411,,
cheese,weeb,0.011880436631577972,749979905.8483094,0.0013162576070353345,0.0002285389589557833,0.0,0.5,0.001773274212065161,0.00587359757440588,0.03854417282997198,0.0008416443098527432,0.0,0.09759168827303989,,
details,weeb,0.026390021777734238,979016452.0553212,0.0019446268180443496,0.0004685017771319504,0.0,0.5,0.00231481485581077,0.01593067395576553,0.05720240393659469,0.001725359460289192,0.0,0.09756366353593982,,
voice,weeb,0.011248242172349135,2352297436.1093607,0.001768570069085602,0.0008444313014836726,0.0,0.5,0.005561840190693595,0.005435402553646029,0.051974732923436406,0.0031098015113159966,0.0,0.09750765550667101,,
breakfast,weeb,0.008385906152631222,743798191.4696196,0.001232397242711234,0.00023658556903789285,0.0,0.5,0.0017586579875388734,0.0034514221924262668,0.03605409847427254,0.0008712776976136523,0.0,0.09748185450334787,,
evidence,weeb,0.005093022473098391,346781803.40800613,0.0010166610370742836,0.0001090298570605579,0.0,0.5,0.0008199409402859988,0.001169014918447986,0.02964822130473956,0.00040152610836400395,0.0,0.09747489982244145,,
wake,weeb,0.013524305591143197,562481692.9058938,0.0013789444797706462,0.00020402944451333355,0.0,0.5,0.0013299480066210165,0.00701301786249546,0.04040554053920259,0.0007513827042954495,0.0,0.09746523390285212,,
player,weeb,0.005582826356400872,842740008.6869173,0.0011713775740380317,0.0002681662792614299,0.0,0.5,0.001992598885952471,0.001508514291906266,0.03424223522539381,0.000987580516101116,0.0,0.09744746852746233,,
joe,weeb,0.008352297114351346,472157514.52571374,0.0011947184309075624,0.0002158220112578065,0.0,0.5,0.001116382903078172,0.0034281266493986773,0.034935297670320095,0.0007948113903470238,0.0,0.09744266865858019,,
sharing,weeb,0.03279496562997709,872364244.5182554,0.0021823701173011435,0.00037729720187761127,0.0,0.5,0.0020626432871987004,0.020370153712868738,0.06426173998277246,0.0013894788203051693,0.0,0.0973892474211691,,
shopping,weeb,0.011630958539814263,799121585.4122006,0.0014117883997942003,0.0003075370983783541,0.0,0.5,0.001889466222582631,0.005700676005727665,0.041380778408134575,0.0011325721010606495,0.0,0.09737805982982738,,
shop,weeb,0.010179915512474534,1890917006.7036088,0.0016780408885130641,0.0007349934823184999,0.0,0.5,0.004470938939824282,0.0046949097890098225,0.04928664072632945,0.0027067729939730008,0.0,0.09734645343217663,,
wicked,weeb,0.010588937941135631,1056497354.9580643,0.0014683066174997074,0.00041472867760188243,0.0,0.5,0.002498012946817689,0.0049784168476402066,0.04305897961406323,0.001527328352379126,0.0,0.09732229924319803,,
joke,weeb,0.012068837305806936,893061448.7703029,0.0015001502150859961,0.0004165047049086888,0.0,0.5,0.002111580356413225,0.00600418435217618,0.04400451480678409,0.0015338689583385935,0.0,0.0973059594830153,,
amazon,weeb,0.011850316180841902,1100934773.591445,0.001601182781249823,0.0006454746978952405,0.0,0.5,0.002603082066535219,0.005852720087514128,0.04700448510410788,0.0023771006445450515,0.0,0.09729235107715964,,
dems,weeb,0.006040051826724879,132249871.59932281,0.0010663437181251422,7.180002762158336e-05,0.0,0.5,0.00031269542694046637,0.001825432483035237,0.03112345422322551,0.000264419182493376,0.0,0.09729011333114418,,
education,weeb,0.0067842372681009185,65990808.153391324,0.0010685110834058845,1.6573853089366217e-05,0.0,0.5,0.00015603057817847266,0.002341252180871142,0.031187810021682957,6.103681056716125e-05,0.0,0.09727887214323987,,
tax,weeb,0.006776970360486252,190826481.0725581,0.001108523980896509,5.9997954643596644e-05,0.0,0.5,0.0004511956590121629,0.0023362152453419178,0.03237591707012802,0.0002209554876740119,0.0,0.09725831858350945,,
evil,weeb,0.010336363928226514,1882621908.8914344,0.0017228886777838058,0.000760037514279523,0.0,0.5,0.004451325770295094,0.004803349392975839,0.05061831070979496,0.0027990030762840147,0.0,0.09724868726109691,,
shot,weeb,0.018047046617042123,1258281509.5103755,0.0018492627456916945,0.0005603650748327882,0.0,0.5,0.002975117246387225,0.01014788019607665,0.05437074880446728,0.0020636659886267856,0.0,0.09719604709539892,,
google,weeb,0.004690095941999907,544240182.2837305,0.0011660425210392818,0.000199353171355779,0.0,0.5,0.00128681725055255,0.0008897331293055014,0.03408382095226781,0.000734161313630349,0.0,0.09716598165268714,,
lucky,weeb,0.009181083762818516,677029463.2916825,0.0013539364188390058,0.00022832833928637393,0.0,0.5,0.00160078807272242,0.004002586259616649,0.03966297363392442,0.0008408686572151736,0.0,0.09716446535439834,,
december,weeb,0.01203436967299527,1860140041.9243588,0.0018574320455960304,0.0008070047632118518,0.0,0.5,0.004398168992865569,0.005980293688702358,0.054613320660191485,0.002971970162482127,0.0,0.09705833832647985,,
youtube,weeb,0.019687121927212517,2032396278.1923227,0.0021510266809334874,0.0007975066432362866,0.0,0.5,0.004805456627186755,0.0112846709795082,0.06333105612815715,0.002936991274557466,0.0,0.09705493417818724,,
woke,weeb,0.017062509380378277,706693215.0330713,0.001696213412790056,0.00028941852076691917,0.0,0.5,0.001670925906530926,0.009465464669396751,0.04982623934416491,0.0010658465072320722,0.0,0.09703784257410725,,
train,weeb,0.006800115861417469,547772433.8570846,0.0012872482563546317,0.00019709409770083644,0.0,0.5,0.001295169008481945,0.002352258162379539,0.03768279521984931,0.0007258417846716628,0.0,0.09702505345023632,,
economy,weeb,0.005363751192654518,124356098.718613,0.0011340322030467822,6.899499440650862e-05,0.0,0.5,0.00029403116170334786,0.0013566660045250365,0.03313333531351175,0.0002540890389799789,0.0,0.09701249486141325,,
meet,weeb,0.010916615973911631,1825339758.48293,0.0018155852236370856,0.0007361410693702824,0.0,0.5,0.004315886194729207,0.0052055413981305365,0.05337075870535935,0.0027109992323203114,0.0,0.09698468238620958,,
warm,weeb,0.009002093840503,773897712.763033,0.0014578032319084184,0.00029957850465284707,0.0,0.5,0.0018298261674979666,0.0038785223872117476,0.0427471015138464,0.001103262852632688,0.0,0.09694884915335489,,
lie,weeb,0.006658510341930687,591592836.2873336,0.0013110892744427954,0.00018442176520471184,0.0,0.5,0.0013987792372173195,0.002254106663824947,0.03839070900288116,0.0006791731703283691,0.0,0.0969485942393112,,
door,weeb,0.008578153125055355,370856279.6963054,0.0013309290027818967,0.00013011996802060854,0.0,0.5,0.0008768633293235124,0.0035846749674904,0.03897981208106851,0.0004791950185786683,0.0,0.0969348914575261,,
road,weeb,0.005316272686847915,504227826.0553831,0.0012585723464863508,0.00017588026317167925,0.0,0.5,0.001192210876554519,0.0013237570719428857,0.036831318501797015,0.0006477172355654545,0.0,0.09691580319481401,,
king,weeb,0.008079800852423753,1137901156.198833,0.001549166014512011,0.0004309901646536415,0.0,0.5,0.00269048645227922,0.0032392504208755774,0.045459945941129294,0.001587214807228625,0.0,0.0968747939612814,,
apple,weeb,0.006421189053948994,1022170226.3400278,0.0014486336095668171,0.00035332649906608127,0.0,0.5,0.002416848889650376,0.0020896113804579506,0.042474826981911074,0.001301201505502144,0.0,0.0968746291631832,,
wild,weeb,0.013874925996939706,1717169146.0574076,0.0019299554222977874,0.0006955746459473162,0.0,0.5,0.004060124465619266,0.007256044535307876,0.05676676468549817,0.002561604575054798,0.0,0.09686415624863391,,
sending,weeb,0.007413732069319319,167565410.2751694,0.0012624069158292022,6.81844838132614e-05,0.0,0.5,0.00039619650947711623,0.0027775759788123515,0.03694517876060633,0.00025110415783761807,0.0,0.09686413386211605,,
players,weeb,0.00680705315194511,329047014.6338527,0.0012857477726987332,0.00011006918586655388,0.0,0.5,0.0007780082920318338,0.0023570666293352355,0.03763824120553262,0.0004053536622289089,0.0,0.09684667594781063,,
mother,weeb,0.012798528587269827,924448314.388431,0.0016780408885130641,0.0003888898398855203,0.0,0.5,0.00218579237058076,0.0065099576653731145,0.04928664072632945,0.0014321712253993354,0.0,0.09684303085763901,,
dying,weeb,0.012690717809851506,326662882.85590833,0.001510987041489707,0.0001414181284944606,0.0,0.5,0.0007723711818012446,0.006435230427322684,0.0443262937990713,0.0005208029462513437,0.0,0.09681733015711437,,
mad,weeb,0.00978658107261753,965505059.6340617,0.0016066845546547836,0.0003914576534917603,0.0,0.5,0.0022828681282213003,0.0044222765975564385,0.047167849823269076,0.0014416277562259786,0.0,0.09676353707200733,,
image,weeb,0.014364240472415099,1210006562.6649897,0.0018647677434693115,0.0005588677609237086,0.0,0.5,0.002860974563813736,0.007595204683912442,0.054831140285739745,0.0020581518052359173,0.0,0.09674289953808463,,
fair,weeb,0.020122242098845392,917812603.6597054,0.001997477186813216,0.000392358011081256,0.0,0.5,0.00217010270393474,0.011586267252392776,0.05877169532974921,0.0014449435184290366,0.0,0.0966560269752782,,
lies,weeb,0.004992882549896704,376276776.5079253,0.0013117561560676391,0.0001485689036929381,0.0,0.5,0.0008896797089860511,0.0010996046047609923,0.038410510787021915,0.0005471372276549758,0.0,0.09663860986072291,,
update,weeb,0.00577515897392425,1526382328.801089,0.0016630360519540798,0.0005990949189034718,0.0,0.5,0.003609022588883057,0.0016418264304391764,0.048841100583162544,0.0022062970438854273,0.0,0.09663554268499758,,
sleep,weeb,0.04494503080679597,810173493.4850658,0.002872092437795783,0.00036796435345631053,0.0,0.5,0.0019155976741414018,0.028791768272547306,0.08474173523034426,0.0013551085807434074,0.0,0.0965664883978618,,
followers,weeb,0.02942616202102485,1348985672.4457595,0.0025089753930683657,0.000661154860120691,0.0,0.5,0.003189580796418398,0.018035123808998063,0.0739596637657053,0.0024348462445727987,0.0,0.09655592991520606,,
film,weeb,0.01149936307465574,2222656860.3264437,0.0021255184587832144,0.0009873645057084848,0.0,0.5,0.005255314258357985,0.005609462808988514,0.06257363788477342,0.0036361840527193994,0.0,0.09654416449772239,,
voters,weeb,0.0061213738573956695,106158407.93161406,0.0013284281966887326,3.893562146941981e-05,0.0,0.5,0.0002510040145223568,0.001881799489100884,0.038905555390540685,0.0001433888751836735,0.0,0.09647776240601146,,
saturday,weeb,0.023500051009655742,1600230942.2756803,0.002379433637442469,0.0006651744759616868,0.0,0.5,0.003783632389559166,0.013927539030701071,0.07011316719636439,0.002449649352173471,0.0,0.09644695295092393,,
tired,weeb,0.01285472065986861,865944375.9339793,0.0017914107647365,0.0003175467735914212,0.0,0.5,0.0020474639639707437,0.006548906261108987,0.05265294403025713,0.0011694349021561159,0.0,0.0964188930544738,,
cat,weeb,0.048125268510962375,1338193997.0220265,0.003214202711340622,0.0006288530603467134,0.0,0.5,0.0031640646464727038,0.03099609687184942,0.09490005049454955,0.002315887857337689,0.0,0.09637119437495142,,
tree,weeb,0.01496608604487769,207341457.08591643,0.0017003814229453293,6.624271330153684e-05,0.0,0.5,0.0004902441466436252,0.008012363881165083,0.049950000495044604,0.00024395316655936947,0.0,0.09636589165363889,,
pain,weeb,0.008419191411244356,534571437.51866555,0.00158284353656662,0.00025427891768143814,0.0,0.5,0.0012639561903811625,0.0034744933129906112,0.046459936040237224,0.0009364372934922779,0.0,0.09636208095437418,,
album,weeb,0.019044581307038875,400886357.514054,0.0019347903140779043,0.0001838822720172053,0.0,0.5,0.0009478673151173588,0.010839304690250483,0.056910327620518605,0.0006771863695940704,0.0,0.0962937329969077,,
excited,weeb,0.01106852347932585,2719167381.049521,0.0023597606295095784,0.0012452712504806911,0.0,0.5,0.006429278114658098,0.005310833546008198,0.06952901456421223,0.004585981606720546,0.0,0.09627607460009177,,
view,weeb,0.009538936345977654,552411970.8769364,0.0016593682030174393,0.0002526508024103699,0.0,0.5,0.0013061388641928376,0.004250625795264689,0.048732190770388414,0.0009304414057016801,0.0,0.09625821291651487,,
nature,weeb,0.005144862886303413,1076389858.5253427,0.0016376945502100176,0.0003747009541503547,0.0,0.5,0.002545047358425516,0.0012049472342235516,0.048088632785814,0.0013799175746576104,0.0,0.09622586767190164,,
football,weeb,0.016494074470372728,689528662.9582542,0.0019429596139822402,0.0002737212876447944,0.0,0.5,0.0016303415424452049,0.009071463514286431,0.05715289947624281,0.001008038039922897,0.0,0.09622350739798845,,
photo,weeb,0.018504244577978647,2050220013.9419236,0.0025106425971304753,0.0010892000028115537,0.0,0.5,0.004847599584245959,0.010464779319533572,0.07400916822605717,0.004011215369346716,0.0,0.0961411238345102,,
weather,weeb,0.010548141826663093,453970154.8702756,0.0017085507228496652,0.0001925231247882837,0.0,0.5,0.0010733801831238781,0.0049501397028989804,0.05019257235076881,0.0007090081850091853,0.0,0.09611519180323505,,
dad,weeb,0.014860713605017657,881702609.8289807,0.001999311111281536,0.0003735150042815022,0.0,0.5,0.0020847231886190224,0.007939326736030488,0.05882615023613627,0.0013755500569116168,0.0,0.09606911613874267,,
goal,weeb,0.007782616637575153,632001051.6510965,0.0016735394375453688,0.0002455837267908177,0.0,0.5,0.0014943215920209278,0.0030332621505039384,0.049152978683379374,0.0009044153661604483,0.0,0.09606465961418195,,
listening,weeb,0.007554477518881598,924931768.8567449,0.0017533985121204068,0.00035539355281209397,0.0,0.5,0.0021869354643285835,0.0028751313342769164,0.05152424233423432,0.0013088138794774187,0.0,0.09604343602945317,,
thread,weeb,0.006382142622027713,1513646943.3147407,0.001909948973552475,0.0006834595802327888,0.0,0.5,0.003578910674567024,0.0020625469989269656,0.05617271116127563,0.0025169882165629537,0.0,0.09603714012276562,,
democracy,weeb,0.005682760674091525,94988231.4541321,0.0014846452173083791,3.917827747436866e-05,0.0,0.5,0.00022459292572214311,0.0015777820935704784,0.043544123325511636,0.00014428250857882827,0.0,0.09596324419377356,,
sale,weeb,0.018684728137267934,1697725649.398869,0.0024504565304883275,0.0008607000357230835,0.0,0.5,0.004014151698951655,0.010589878481437099,0.07222205720735439,0.0031697146555066807,0.0,0.09596153505514714,,
climate,weeb,0.006169431651857185,93332252.24454525,0.001510987041489707,4.983655586783725e-05,0.0,0.5,0.00022067748051464133,0.00191510994592998,0.0443262937990713,0.000183533931634557,0.0,0.09594465609099394,,
fear,weeb,0.004077981197574294,778169462.936865,0.0016310257339615802,0.0002843476395992904,0.0,0.5,0.0018399264173374244,0.00046545602718066,0.04789061494440649,0.001047171886938996,0.0,0.09591053516483868,,
book day,weeb,0.01841557329371419,175871219.20287076,0.0020046461642802865,8.411277841329655e-05,0.0,0.5,0.00041583500467809616,0.010403318301199968,0.058984564509262295,0.0003097635591800889,0.0,0.09582264918498443,,
wife,weeb,0.013185397479163152,1054785870.2713997,0.002072334649201926,0.00043434436037107253,0.0,0.5,0.0024939662628525048,0.006778109370342697,0.06099444559954852,0.0015995673608265194,0.0,0.09581595693837369,,
choose books,weeb,0.01851589599634274,174882198.17139754,0.00201598315190263,8.372965369415233e-05,0.0,0.5,0.0004134965347049336,0.010472855305391092,0.05932119483965506,0.0003083526192628643,0.0,0.09579859627359986,,
books stayed,weeb,0.018555614823200207,174406230.1504353,0.002021484925307591,8.35449806175645e-05,0.0,0.5,0.0004123711421300681,0.010500385746231394,0.059484559558816257,0.0003076725205838325,0.0,0.09578599426462506,,
peace,weeb,0.004478852994611816,637718793.0281632,0.0016585346009863847,0.00025950303470784994,0.0,0.5,0.0015078407853435034,0.0007433136117586223,0.04870743854021248,0.0009556762380878688,0.0,0.09578124040433322,,
canada,weeb,0.007711841808857447,212252887.47097796,0.0016610354070795486,7.985177038426221e-05,0.0,0.5,0.0005018568749024333,0.0029842057611501613,0.04878169523074029,0.00029407147246428544,0.0,0.09574335058419506,,
accounts,weeb,0.01282080497214363,983570020.2177721,0.0020790034654503634,0.00042809259644385365,0.0,0.5,0.0023255814442651925,0.006525398169144908,0.06119246344095603,0.001576543883516883,0.0,0.09571881564100838,,
message,weeb,0.009530729443656025,567748934.5813987,0.0018629338190009914,0.0002526691615007104,0.0,0.5,0.0013424020254007903,0.004244937318118611,0.05477668537935269,0.0009305090170358252,0.0,0.09566017971912165,,
trust,weeb,0.004956704672453865,761179027.6725522,0.0017600673283688442,0.000314785430522945,0.0,0.5,0.0017997537400816393,0.0010745285138119352,0.05172226017564183,0.0011592656570884336,0.0,0.09563872042179605,,
celebrate,weeb,0.012981607111296381,726871042.9487604,0.0020371566434914186,0.0002949515606852651,0.0,0.5,0.0017186349472923688,0.006636855483703186,0.0599499014861239,0.0010862231274142132,0.0,0.09561582094525511,,
feed,weeb,0.020222247180711868,1082423678.848793,0.002410276912591492,0.0004776166352214898,0.0,0.5,0.002559313897963941,0.011655584103062467,0.07102899971287413,0.0017589269031498221,0.0,0.09559703214955222,,
pie,weeb,0.018242982825419526,361792223.5321188,0.0021438577034664174,0.00017326939639476807,0.0,0.5,0.0008554320123944515,0.010283690103367318,0.06311818694864407,0.000638102152095174,0.0,0.09556134676114338,,
sky,weeb,0.015531442621536402,662440456.0576385,0.002128852866907433,0.00025843627220365774,0.0,0.5,0.0015662934014571944,0.008404231340977807,0.06267264680547717,0.0009517476536761785,0.0,0.09554456561430945,,
hands,weeb,0.007465378242458556,1010338964.8513454,0.001954129881198373,0.0004061181607762437,0.0,0.5,0.0023888747123017853,0.00281337366033351,0.0574845793606004,0.001495618255666065,0.0,0.09552522761936687,,
hot,weeb,0.05615865921992558,1704949343.7943149,0.003928933092766902,0.000857811391063159,0.0,0.5,0.004031231611209831,0.03656430734427293,0.11612261264739952,0.0031590765947037414,0.0,0.09546840030781889,,
tech,weeb,0.0047594895478263845,806395244.787703,0.0018362585540072417,0.00036860619461841486,0.0,0.5,0.001906664273486855,0.0009378321471026942,0.05398461401372264,0.0013574723001039165,0.0,0.0954629143504165,,
data,weeb,0.009571022657451323,268627687.3362663,0.001837425596850718,9.421184922109351e-05,0.0,0.5,0.000635151084563125,0.004272865885662606,0.05401926713596895,0.00034695557895220473,0.0,0.09545277228090318,,
water,weeb,0.008870921687388298,1706530370.2009573,0.0022312191963209473,0.0006515559914963457,0.0,0.5,0.004034969835839092,0.0037876026021390896,0.06571222067108247,0.002399496327886308,0.0,0.09540378637235201,,
light,weeb,0.007873145652992516,1732453089.5270576,0.002279234673309697,0.0008541557000798325,0.0,0.5,0.004096262264248332,0.0030960108241297234,0.06713794912921654,0.003145613719363997,0.0,0.09535626259338849,,
bed,weeb,0.02323680724576129,523398556.8047178,0.0024249483083380544,0.0002063238635555928,0.0,0.5,0.0012375387076059227,0.013745076016511834,0.07146463896397066,0.0007598324003129626,0.0,0.09535276334767913,,
reviews covers,weeb,0.018163481836221768,163915630.32837445,0.002150859960527277,7.94255941034439e-05,0.0,0.5,0.0003875668640574254,0.010228585321755605,0.06332610568212196,0.00029250198582890464,0.0,0.09535231609931988,,
dog,weeb,0.03565186220167042,630631013.1731573,0.0029071037231000792,0.00029347881430826016,0.0,0.5,0.0014910822333614202,0.022350363811623752,0.08578132889773368,0.0010807994192914233,0.0,0.09534283798346534,,
gay,weeb,0.014436726435004014,2133880489.595672,0.0026435187608805904,0.0010189843134232545,0.0,0.5,0.005045408836052637,0.00764544711710332,0.07795467371610182,0.0037526308562025757,0.0,0.0952985891772165,,
campaign,weeb,0.008494411590352885,116244188.49165279,0.001819753233792359,4.9590825055496096e-05,0.0,0.5,0.00027485112620654934,0.0035266309226530375,0.05349451985623905,0.00018262897459393954,0.0,0.09528017012166384,,
picture,weeb,0.015541873989192356,1699305098.893632,0.002572662588240943,0.0008533163109214469,0.0,0.5,0.004017886195084794,0.00841146166908307,0.07585073415114701,0.003142522486638797,0.0,0.09526585369592444,,
walk,weeb,0.007019577858589693,307981143.961891,0.0018315903826333355,0.00012415039367404682,0.0,0.5,0.0007281995372558825,0.0025043745768830563,0.05384600152473738,0.0004572107656356126,0.0,0.09525099863291879,,
law,weeb,0.0051152338964746726,537743300.6968777,0.0018357583927886088,0.00021718139929957425,0.0,0.5,0.0012714558355506698,0.0011844103952437617,0.053969762675617074,0.0007998176318012743,0.0,0.0952349308667853,,
sound,weeb,0.006535563162291387,971865656.9634112,0.002031488149680247,0.0003926563044942146,0.0,0.5,0.0022979073087773558,0.0021688878816165016,0.05978158632092752,0.001446042048652637,0.0,0.09516826652406836,,
waiting,weeb,0.006812897590059153,1515896451.9505713,0.002232719679976846,0.0006876839577489587,0.0,0.5,0.0035842294779411285,0.0023611176039101105,0.06575677468539916,0.0025325454034662255,0.0,0.09512847241850138,,
mom,weeb,0.017893694327268277,1214616862.4165726,0.0025543233435577403,0.0005409603978221469,0.0,0.5,0.002871875290080695,0.010041586620073166,0.07530618508727636,0.0019922040546739997,0.0,0.09504804555596798,,
grateful,weeb,0.013758684724028605,419834791.20791197,0.002183370439738409,0.00016721188756794488,0.0,0.5,0.0009926695405721045,0.007175473840242683,0.06429144265898357,0.0006157940613465639,0.0,0.0949996592335891,,
perfect,weeb,0.04811049129687854,1624375562.9476886,0.003776550641490107,0.0008025996515237033,0.0,0.5,0.0038407206300092073,0.030985854292943975,0.11159790497123792,0.002955747382770799,0.0,0.09499516861851236,,
plan,weeb,0.007241876904096491,807320656.3785186,0.00209617566729009,0.0003442612215781284,0.0,0.5,0.0019088523434561207,0.0026584574440115805,0.061702359382580375,0.001267816653965965,0.0,0.09492725731052643,,
boy,weeb,0.00907781513305575,2483657189.96351,0.0026686935422184418,0.0011198387608137086,0.0,0.5,0.005872430997455694,0.003931007335280717,0.07870219106741518,0.004124049244373065,0.0,0.094924930504135,,
eyes,weeb,0.01174875447298989,1167336824.6467905,0.002355759339760516,0.0004813429250761679,0.0,0.5,0.0027600849993424537,0.005782324287565319,0.06941020385936772,0.0017726497741534421,0.0,0.09492150770060488,,
platform,weeb,0.004336416011525229,800288563.3754178,0.002026486537493919,0.0004075553134947948,0.0,0.5,0.0018922254590796152,0.0006445857981097446,0.059633072939871884,0.00150091088241769,0.0,0.09488705338814964,,
blocked,weeb,0.020274332270395795,291157312.1113861,0.0024217806206200464,0.00011562194307649322,0.0,0.5,0.0006884207819372634,0.011691686012249028,0.07137058048930209,0.000425802895616042,0.0,0.09486082973319862,,
truth,weeb,0.015444109403387822,279267497.71274954,0.0022723991366550484,0.00012174063339810944,0.0,0.5,0.0006603081603924301,0.008343697780803423,0.06693498084177385,0.0004483363004957575,0.0,0.09480220229014556,,
dead,weeb,0.004483639494534553,1588373953.285916,0.0023084107443966106,0.0006450230509192164,0.0,0.5,0.003755597381361837,0.0007466312941621809,0.06800427718537441,0.0023754373565473743,0.0,0.09465654579099611,,
booksky,weeb,0.02147559593950958,458978418.02281755,0.002611675163294302,0.00025114562960140723,0.0,0.5,0.0010852218655828146,0.012524321842476753,0.07700913852338097,0.0009248982802065928,0.0,0.09462600336720163,,
lovely,weeb,0.03679810148092653,652979953.6535705,0.0032395442130846845,0.00034419430811939434,0.0,0.5,0.001543924715555752,0.023144860405886966,0.09565251829189811,0.001267570230633797,0.0,0.09453215473246283,,
voted,weeb,0.007311959982346781,166444356.18651024,0.0021181827609099333,7.23851357212733e-05,0.0,0.5,0.0003935458567192921,0.002707034358093145,0.06235581825922516,0.0002665739700403345,0.0,0.0943158259916454,,
woman,weeb,0.009951761127224701,1301338807.47485,0.002546654204872037,0.0005685879818326004,0.0,0.5,0.0030769231688209005,0.004536768391024534,0.07507846456965772,0.0020939486280439853,0.0,0.09431154059246309,,
weekend,weeb,0.02728682359888078,1750454505.8402731,0.003343411026154097,0.0009177248156576501,0.0,0.5,0.004138825334378548,0.016552277145888604,0.09873664617182008,0.0033797207821287005,0.0,0.09428187221710918,,
car,weeb,0.007967427538759442,442466861.5394379,0.0022310524759147363,0.00018231546759477524,0.0,0.5,0.001046181463187078,0.0031613607371000323,0.06570727022504727,0.0006714162723081827,0.0,0.09428056744877474,,
dinner,weeb,0.018314050038121896,405110261.33871645,0.0026108415612632473,0.00019816657522195085,0.0,0.5,0.0009578544356630022,0.01033294915379216,0.07698438629320502,0.0007297914158733414,0.0,0.09422552248484926,,
energy,weeb,0.0037604559031625133,1146574460.703128,0.0023369199338586803,0.0004955736223422219,0.0,0.5,0.002710993864665767,0.00024536867755998917,0.06885080345739152,0.0018250574049308653,0.0,0.09415018808006073,,
social media,weeb,0.014669371140984632,647514844.8902587,0.0026135090877626222,0.0003044864191171159,0.0,0.5,0.0015310028541024767,0.007806700905836614,0.07706359342976803,0.0011213373126764787,0.0,0.09405118069188832,,
fight,weeb,0.011745453112895834,1466505446.5543835,0.0027887322346903153,0.0007263116251988817,0.0,0.5,0.0034674479542042167,0.005780036005006319,0.08226651221275037,0.002674800171146347,0.0,0.09400254381310334,,
phone,weeb,0.012818185519505448,659762281.5179461,0.00256499344955524,0.0002901963049520795,0.0,0.5,0.001559961048003972,0.006523582539339221,0.07562301363352839,0.0010687108662749444,0.0,0.09399540594371758,,
health,weeb,0.009115667836308206,472256387.837701,0.002388936700596492,0.00020389754336876828,0.0,0.5,0.0011166166820008358,0.003957244303740958,0.0703953426203701,0.0007508969497077256,0.0,0.09396509995735124,,
covers,weeb,0.012714437285355236,600488704.6552223,0.002583332694238443,0.0002914388458114857,0.0,0.5,0.0014198128860493642,0.006451671185239873,0.07616756269739905,0.001073286792624032,0.0,0.09390327868341197,,
